model,acc,f1,P,neg,L
MCLS,0.525,0.6885245901639344,0.05,200.0,
LP_PUL,0.49,0.6577181208053692,0.05,200.0,
PU_LP,0.44776119402985076,0.6185567010309279,0.05,67.0,
RCSVM,0.3788300835654596,0.5494949494949495,0.05,359.0,
RANDOM,0.435,0.6062717770034843,0.05,,
RGCN_GAE,0.55,0.7096774193548387,0.05,,2.0
RGCN_GAE,0.49,0.6577181208053692,0.05,,3.0
RGCN_GAE,0.535,0.6970684039087948,0.05,,4.0
RGCN_GAE,0.545,0.7055016181229773,0.05,,5.0
RLP_PUL,0.5,0.6666666666666666,0.05,,
GCN_GAE,0.525,0.6885245901639344,0.05,,
CCRNE,0.51,0.6754966887417219,0.06,200.0,
MCLS,0.52,0.6842105263157895,0.06,200.0,
LP_PUL,0.47,0.6394557823129252,0.06,200.0,
PU_LP,0.45,0.6206896551724138,0.06,80.0,
RCSVM,0.4046961325966851,0.576204523107178,0.06,724.0,
RANDOM,0.535,0.6970684039087948,0.06,,
RGCN_GAE,0.56,0.717948717948718,0.06,,2.0
RGCN_GAE,0.52,0.6842105263157895,0.06,,3.0
RGCN_GAE,0.525,0.6885245901639344,0.06,,4.0
RGCN_GAE,0.54,0.7012987012987013,0.06,,5.0
RLP_PUL,0.515,0.6798679867986799,0.06,,
GCN_GAE,0.485,0.6531986531986532,0.06,,
CCRNE,0.505,0.6710963455149501,0.07,200.0,
MCLS,0.56,0.717948717948718,0.07,200.0,
LP_PUL,0.48,0.6486486486486487,0.07,200.0,
PU_LP,0.4574468085106383,0.6277372262773723,0.07,94.0,
RCSVM,0.3602941176470588,0.5297297297297298,0.07,408.0,
RANDOM,0.49,0.6577181208053692,0.07,,
RGCN_GAE,0.6,0.75,0.07,,2.0
RGCN_GAE,0.585,0.7381703470031545,0.07,,3.0
RGCN_GAE,0.61,0.7577639751552795,0.07,,4.0
RGCN_GAE,0.625,0.7692307692307693,0.07,,5.0
RLP_PUL,0.54,0.7012987012987013,0.07,,
GCN_GAE,0.465,0.6348122866894198,0.07,,
CCRNE,0.485,0.6531986531986532,0.08,200.0,
MCLS,0.5,0.6666666666666666,0.08,200.0,
LP_PUL,0.49,0.6577181208053692,0.08,200.0,
PU_LP,0.514018691588785,0.6790123456790124,0.08,107.0,
RCSVM,0.39027431421446385,0.5614349775784754,0.08,802.0,
RANDOM,0.46,0.6301369863013698,0.08,,
RGCN_GAE,0.545,0.7055016181229773,0.08,,2.0
RGCN_GAE,0.555,0.7138263665594855,0.08,,3.0
RGCN_GAE,0.575,0.7301587301587301,0.08,,4.0
RGCN_GAE,0.565,0.7220447284345048,0.08,,5.0
RLP_PUL,0.47,0.6394557823129252,0.08,,
GCN_GAE,0.515,0.6798679867986799,0.08,,
CCRNE,0.48,0.6486486486486487,0.09,200.0,
MCLS,0.56,0.717948717948718,0.09,200.0,
LP_PUL,0.52,0.6842105263157895,0.09,200.0,
PU_LP,0.48333333333333334,0.651685393258427,0.09,120.0,
RCSVM,0.40027510316368636,0.5717092337917485,0.09,727.0,
RANDOM,0.55,0.7096774193548387,0.09,,
RGCN_GAE,0.565,0.7220447284345048,0.09,,2.0
RGCN_GAE,0.58,0.7341772151898734,0.09,,3.0
RGCN_GAE,0.545,0.7055016181229773,0.09,,4.0
RGCN_GAE,0.53,0.6928104575163399,0.09,,5.0
RLP_PUL,0.495,0.6622073578595318,0.09,,
GCN_GAE,0.495,0.6622073578595318,0.09,,
CCRNE,0.445,0.615916955017301,0.1,200.0,
MCLS,0.525,0.6885245901639344,0.1,200.0,
LP_PUL,0.495,0.6622073578595318,0.1,200.0,
PU_LP,0.48148148148148145,0.65,0.1,135.0,
RCSVM,0.3945945945945946,0.5658914728682171,0.1,185.0,
RANDOM,0.5,0.6666666666666666,0.1,,
RGCN_GAE,0.56,0.717948717948718,0.1,,2.0
RGCN_GAE,0.61,0.7577639751552795,0.1,,3.0
RGCN_GAE,0.58,0.7341772151898734,0.1,,4.0
RGCN_GAE,0.56,0.717948717948718,0.1,,5.0
RLP_PUL,0.5,0.6666666666666666,0.1,,
GCN_GAE,0.51,0.6754966887417219,0.1,,
CCRNE,0.505,0.6710963455149501,0.11,200.0,
MCLS,0.525,0.6885245901639344,0.11,200.0,
LP_PUL,0.53,0.6928104575163399,0.11,200.0,
PU_LP,0.5067567567567568,0.672645739910314,0.11,148.0,
RCSVM,0.3452914798206278,0.5133333333333333,0.11,669.0,
RANDOM,0.52,0.6842105263157895,0.11,,
RGCN_GAE,0.56,0.717948717948718,0.11,,2.0
RGCN_GAE,0.575,0.7301587301587301,0.11,,3.0
RGCN_GAE,0.525,0.6885245901639344,0.11,,4.0
RGCN_GAE,0.575,0.7301587301587301,0.11,,5.0
RLP_PUL,0.525,0.6885245901639344,0.11,,
GCN_GAE,0.485,0.6531986531986532,0.11,,
CCRNE,0.535,0.6970684039087948,0.12,200.0,
MCLS,0.505,0.6710963455149501,0.12,200.0,
LP_PUL,0.525,0.6885245901639344,0.12,200.0,
PU_LP,0.5370370370370371,0.6987951807228916,0.12,162.0,
RCSVM,0.4028103044496487,0.5742904841402338,0.12,854.0,
RANDOM,0.505,0.6710963455149501,0.12,,
RGCN_GAE,0.565,0.7220447284345048,0.12,,2.0
RGCN_GAE,0.59,0.7421383647798742,0.12,,3.0
RGCN_GAE,0.59,0.7421383647798742,0.12,,4.0
RGCN_GAE,0.595,0.7460815047021944,0.12,,5.0
RLP_PUL,0.605,0.7538940809968847,0.12,,
GCN_GAE,0.475,0.6440677966101694,0.12,,
CCRNE,0.535,0.6970684039087948,0.13,200.0,
MCLS,0.505,0.6710963455149501,0.13,200.0,
LP_PUL,0.52,0.6842105263157895,0.13,200.0,
PU_LP,0.49714285714285716,0.6641221374045801,0.13,175.0,
RCSVM,0.36752136752136755,0.5375,0.13,468.0,
RANDOM,0.485,0.6531986531986532,0.13,,
RGCN_GAE,0.59,0.7421383647798742,0.13,,2.0
RGCN_GAE,0.555,0.7138263665594855,0.13,,3.0
RGCN_GAE,0.58,0.7341772151898734,0.13,,4.0
RGCN_GAE,0.555,0.7138263665594855,0.13,,5.0
RLP_PUL,0.56,0.717948717948718,0.13,,
GCN_GAE,0.495,0.6622073578595318,0.13,,
CCRNE,0.545,0.7055016181229773,0.14,200.0,
MCLS,0.515,0.6798679867986799,0.14,200.0,
LP_PUL,0.51,0.6754966887417219,0.14,200.0,
PU_LP,0.5132275132275133,0.6783216783216783,0.14,189.0,
RCSVM,0.34385964912280703,0.5117493472584856,0.14,570.0,
RANDOM,0.445,0.615916955017301,0.14,,
RGCN_GAE,0.555,0.7138263665594855,0.14,,2.0
RGCN_GAE,0.51,0.6754966887417219,0.14,,3.0
RGCN_GAE,0.52,0.6842105263157895,0.14,,4.0
RGCN_GAE,0.5,0.6666666666666666,0.14,,5.0
RLP_PUL,0.53,0.6928104575163399,0.14,,
GCN_GAE,0.49,0.6577181208053692,0.14,,
CCRNE,0.485,0.6531986531986532,0.15,200.0,
MCLS,0.52,0.6842105263157895,0.15,200.0,
LP_PUL,0.51,0.6754966887417219,0.15,200.0,
PU_LP,0.5099009900990099,0.6754098360655738,0.15,202.0,
RCSVM,0.36752136752136755,0.5375,0.15,468.0,
RANDOM,0.515,0.6798679867986799,0.15,,
RGCN_GAE,0.54,0.7012987012987013,0.15,,2.0
RGCN_GAE,0.555,0.7138263665594855,0.15,,3.0
RGCN_GAE,0.505,0.6710963455149501,0.15,,4.0
RGCN_GAE,0.485,0.6531986531986532,0.15,,5.0
RLP_PUL,0.57,0.7261146496815286,0.15,,
GCN_GAE,0.48,0.6486486486486487,0.15,,
CCRNE,0.525,0.6885245901639344,0.16,200.0,
MCLS,0.485,0.6531986531986532,0.16,200.0,
LP_PUL,0.505,0.6710963455149501,0.16,200.0,
PU_LP,0.5207373271889401,0.6848484848484848,0.16,217.0,
RCSVM,0.3709677419354839,0.5411764705882353,0.16,434.0,
RANDOM,0.475,0.6440677966101694,0.16,,
RGCN_GAE,0.64,0.7804878048780488,0.16,,2.0
RGCN_GAE,0.625,0.7692307692307693,0.16,,3.0
RGCN_GAE,0.61,0.7577639751552795,0.16,,4.0
RGCN_GAE,0.615,0.7616099071207431,0.16,,5.0
RLP_PUL,0.53,0.6928104575163399,0.16,,
GCN_GAE,0.485,0.6531986531986532,0.16,,
CCRNE,0.545,0.7055016181229773,0.17,200.0,
MCLS,0.53,0.6928104575163399,0.17,200.0,
LP_PUL,0.51,0.6754966887417219,0.17,200.0,
PU_LP,0.5434782608695652,0.704225352112676,0.17,230.0,
RCSVM,0.3684210526315789,0.5384615384615384,0.17,570.0,
RANDOM,0.53,0.6928104575163399,0.17,,
RGCN_GAE,0.575,0.7301587301587301,0.17,,2.0
RGCN_GAE,0.575,0.7301587301587301,0.17,,3.0
RGCN_GAE,0.525,0.6885245901639344,0.17,,4.0
RGCN_GAE,0.53,0.6928104575163399,0.17,,5.0
RLP_PUL,0.54,0.7012987012987013,0.17,,
GCN_GAE,0.5,0.6666666666666666,0.17,,
CCRNE,0.49,0.6577181208053692,0.18,200.0,
MCLS,0.5,0.6666666666666666,0.18,200.0,
LP_PUL,0.525,0.6885245901639344,0.18,200.0,
PU_LP,0.5349794238683128,0.6970509383378016,0.18,243.0,
RCSVM,0.44141069397042093,0.6124704025256511,0.18,879.0,
RANDOM,0.45,0.6206896551724138,0.18,,
RGCN_GAE,0.575,0.7301587301587301,0.18,,2.0
RGCN_GAE,0.595,0.7460815047021944,0.18,,3.0
RGCN_GAE,0.55,0.7096774193548387,0.18,,4.0
RGCN_GAE,0.56,0.717948717948718,0.18,,5.0
RLP_PUL,0.55,0.7096774193548387,0.18,,
GCN_GAE,0.495,0.6622073578595318,0.18,,
CCRNE,0.5,0.6666666666666666,0.19,200.0,
MCLS,0.555,0.7138263665594855,0.19,200.0,
LP_PUL,0.555,0.7138263665594855,0.19,200.0,
PU_LP,0.5369649805447471,0.6987341772151898,0.19,257.0,
RCSVM,0.40923076923076923,0.5807860262008734,0.19,325.0,
RANDOM,0.525,0.6885245901639344,0.19,,
RGCN_GAE,0.625,0.7692307692307693,0.19,,2.0
RGCN_GAE,0.56,0.717948717948718,0.19,,3.0
RGCN_GAE,0.585,0.7381703470031545,0.19,,4.0
RGCN_GAE,0.6,0.75,0.19,,5.0
RLP_PUL,0.625,0.7692307692307693,0.19,,
GCN_GAE,0.535,0.6970684039087948,0.19,,
CCRNE,0.545,0.7055016181229773,0.2,200.0,
MCLS,0.51,0.6754966887417219,0.2,200.0,
LP_PUL,0.52,0.6842105263157895,0.2,200.0,
PU_LP,0.562962962962963,0.7203791469194313,0.2,270.0,
RCSVM,0.36423841059602646,0.5339805825242718,0.2,604.0,
RANDOM,0.45,0.6206896551724138,0.2,,
RGCN_GAE,0.635,0.7767584097859327,0.2,,2.0
RGCN_GAE,0.59,0.7421383647798742,0.2,,3.0
RGCN_GAE,0.565,0.7220447284345048,0.2,,4.0
RGCN_GAE,0.555,0.7138263665594855,0.2,,5.0
RLP_PUL,0.55,0.7096774193548387,0.2,,
GCN_GAE,0.53,0.6928104575163399,0.2,,
CCRNE,0.515,0.6798679867986799,0.21,200.0,
MCLS,0.46,0.6301369863013698,0.21,200.0,
LP_PUL,0.55,0.7096774193548387,0.21,200.0,
PU_LP,0.5774647887323944,0.7321428571428571,0.21,284.0,
RCSVM,0.41887417218543044,0.5904317386231038,0.21,604.0,
RANDOM,0.555,0.7138263665594855,0.21,,
RGCN_GAE,0.58,0.7341772151898734,0.21,,2.0
RGCN_GAE,0.55,0.7096774193548387,0.21,,3.0
RGCN_GAE,0.57,0.7261146496815286,0.21,,4.0
RGCN_GAE,0.59,0.7421383647798742,0.21,,5.0
RLP_PUL,0.535,0.6970684039087948,0.21,,
GCN_GAE,0.52,0.6842105263157895,0.21,,
CCRNE,0.51,0.6754966887417219,0.22,200.0,
MCLS,0.535,0.6970684039087948,0.22,200.0,
LP_PUL,0.55,0.7096774193548387,0.22,200.0,
PU_LP,0.5555555555555556,0.7142857142857143,0.22,297.0,
RCSVM,0.3433962264150943,0.5112359550561798,0.22,530.0,
RANDOM,0.475,0.6440677966101694,0.22,,
RGCN_GAE,0.585,0.7381703470031545,0.22,,2.0
RGCN_GAE,0.565,0.7220447284345048,0.22,,3.0
RGCN_GAE,0.58,0.7341772151898734,0.22,,4.0
RGCN_GAE,0.59,0.7421383647798742,0.22,,5.0
RLP_PUL,0.555,0.7138263665594855,0.22,,
GCN_GAE,0.55,0.7096774193548387,0.22,,
CCRNE,0.56,0.717948717948718,0.23,200.0,
MCLS,0.545,0.7055016181229773,0.23,200.0,
LP_PUL,0.585,0.7381703470031545,0.23,200.0,
PU_LP,0.592948717948718,0.744466800804829,0.23,312.0,
RCSVM,0.34773218142548595,0.5160256410256411,0.23,463.0,
RANDOM,0.545,0.7055016181229773,0.23,,
RGCN_GAE,0.605,0.7538940809968847,0.23,,2.0
RGCN_GAE,0.61,0.7577639751552795,0.23,,3.0
RGCN_GAE,0.575,0.7301587301587301,0.23,,4.0
RGCN_GAE,0.58,0.7341772151898734,0.23,,5.0
RLP_PUL,0.59,0.7421383647798742,0.23,,
GCN_GAE,0.52,0.6842105263157895,0.23,,
CCRNE,0.56,0.717948717948718,0.24,200.0,
MCLS,0.53,0.6928104575163399,0.24,200.0,
LP_PUL,0.53,0.6928104575163399,0.24,200.0,
PU_LP,0.5723076923076923,0.7279843444227005,0.24,325.0,
RCSVM,0.40804597701149425,0.5795918367346938,0.24,348.0,
RANDOM,0.495,0.6622073578595318,0.24,,
RGCN_GAE,0.675,0.8059701492537313,0.24,,2.0
RGCN_GAE,0.615,0.7616099071207431,0.24,,3.0
RGCN_GAE,0.585,0.7381703470031545,0.24,,4.0
RGCN_GAE,0.6,0.75,0.24,,5.0
RLP_PUL,0.6,0.75,0.24,,
GCN_GAE,0.525,0.6885245901639344,0.24,,
CCRNE,0.52,0.6842105263157895,0.25,200.0,
MCLS,0.535,0.6970684039087948,0.25,200.0,
LP_PUL,0.555,0.7138263665594855,0.25,200.0,
PU_LP,0.5693215339233039,0.7255639097744361,0.25,339.0,
RCSVM,0.31862745098039214,0.483271375464684,0.25,204.0,
RANDOM,0.52,0.6842105263157895,0.25,,
RGCN_GAE,0.62,0.7654320987654321,0.25,,2.0
RGCN_GAE,0.59,0.7421383647798742,0.25,,3.0
RGCN_GAE,0.635,0.7767584097859327,0.25,,4.0
RGCN_GAE,0.57,0.7261146496815286,0.25,,5.0
RLP_PUL,0.645,0.78419452887538,0.25,,
GCN_GAE,0.55,0.7096774193548387,0.25,,
CCRNE,0.51,0.6754966887417219,0.01,200.0,
MCLS,0.51,0.6754966887417219,0.01,200.0,
LP_PUL,0.47,0.6394557823129252,0.01,200.0,
PU_LP,0.46153846153846156,0.631578947368421,0.01,13.0,
RCSVM,0.5118050266565118,0.6770780856423174,0.01,1313.0,
RANDOM,0.53,0.6928104575163399,0.01,,
RGCN_GAE,0.48,0.6486486486486487,0.01,,2.0
RGCN_GAE,0.485,0.6531986531986532,0.01,,3.0
RGCN_GAE,0.455,0.6254295532646048,0.01,,4.0
RGCN_GAE,0.485,0.6531986531986532,0.01,,5.0
RLP_PUL,0.505,0.6710963455149501,0.01,,
GCN_GAE,0.455,0.6254295532646048,0.01,,
CCRNE,0.53,0.6928104575163399,0.02,200.0,
MCLS,0.495,0.6622073578595318,0.02,200.0,
LP_PUL,0.515,0.6798679867986799,0.02,200.0,
PU_LP,0.4230769230769231,0.5945945945945946,0.02,26.0,
RCSVM,0.5006963788300836,0.6672853828306264,0.02,1436.0,
RANDOM,0.455,0.6254295532646048,0.02,,
RGCN_GAE,0.47,0.6394557823129252,0.02,,2.0
RGCN_GAE,0.45,0.6206896551724138,0.02,,3.0
RGCN_GAE,0.475,0.6440677966101694,0.02,,4.0
RGCN_GAE,0.455,0.6254295532646048,0.02,,5.0
RLP_PUL,0.465,0.6348122866894198,0.02,,
GCN_GAE,0.465,0.6348122866894198,0.02,,
CCRNE,0.495,0.6622073578595318,0.03,200.0,
MCLS,0.48,0.6486486486486487,0.03,200.0,
LP_PUL,0.48,0.6486486486486487,0.03,200.0,
PU_LP,0.375,0.5454545454545454,0.03,40.0,
RCSVM,0.37750385208012327,0.5480984340044742,0.03,649.0,
RANDOM,0.47,0.6394557823129252,0.03,,
RGCN_GAE,0.465,0.6348122866894198,0.03,,2.0
RGCN_GAE,0.565,0.7220447284345048,0.03,,3.0
RGCN_GAE,0.525,0.6885245901639344,0.03,,4.0
RGCN_GAE,0.59,0.7421383647798742,0.03,,5.0
RLP_PUL,0.495,0.6622073578595318,0.03,,
GCN_GAE,0.465,0.6348122866894198,0.03,,
CCRNE,0.49,0.6577181208053692,0.04,200.0,
MCLS,0.535,0.6970684039087948,0.04,200.0,
LP_PUL,0.495,0.6622073578595318,0.04,200.0,
PU_LP,0.4339622641509434,0.6052631578947368,0.04,53.0,
RCSVM,0.39281705948372614,0.5640612409347301,0.04,891.0,
RANDOM,0.45,0.6206896551724138,0.04,,
RGCN_GAE,0.545,0.7055016181229773,0.04,,2.0
RGCN_GAE,0.56,0.717948717948718,0.04,,3.0
RGCN_GAE,0.585,0.7381703470031545,0.04,,4.0
RGCN_GAE,0.57,0.7261146496815286,0.04,,5.0
RLP_PUL,0.525,0.6885245901639344,0.04,,
GCN_GAE,0.485,0.6531986531986532,0.04,,
CCRNE,0.47,0.6394557823129252,0.05,200.0,
MCLS,0.47,0.6394557823129252,0.05,200.0,
LP_PUL,0.485,0.6531986531986532,0.05,200.0,
PU_LP,0.44776119402985076,0.6185567010309279,0.05,67.0,
RCSVM,0.34814814814814815,0.5164835164835165,0.05,675.0,
RANDOM,0.48,0.6486486486486487,0.05,,
RGCN_GAE,0.52,0.6842105263157895,0.05,,2.0
RGCN_GAE,0.565,0.7220447284345048,0.05,,3.0
RGCN_GAE,0.51,0.6754966887417219,0.05,,4.0
RGCN_GAE,0.535,0.6970684039087948,0.05,,5.0
RLP_PUL,0.46,0.6301369863013698,0.05,,
GCN_GAE,0.47,0.6394557823129252,0.05,,
CCRNE,0.475,0.6440677966101694,0.06,200.0,
MCLS,0.51,0.6754966887417219,0.06,200.0,
LP_PUL,0.47,0.6394557823129252,0.06,200.0,
PU_LP,0.45,0.6206896551724138,0.06,80.0,
RCSVM,0.323943661971831,0.48936170212765956,0.06,568.0,
RANDOM,0.515,0.6798679867986799,0.06,,
RGCN_GAE,0.52,0.6842105263157895,0.06,,2.0
RGCN_GAE,0.57,0.7261146496815286,0.06,,3.0
RGCN_GAE,0.535,0.6970684039087948,0.06,,4.0
RGCN_GAE,0.56,0.717948717948718,0.06,,5.0
RLP_PUL,0.505,0.6710963455149501,0.06,,
GCN_GAE,0.5,0.6666666666666666,0.06,,
CCRNE,0.455,0.6254295532646048,0.07,200.0,
MCLS,0.515,0.6798679867986799,0.07,200.0,
LP_PUL,0.515,0.6798679867986799,0.07,200.0,
PU_LP,0.4574468085106383,0.6277372262773723,0.07,94.0,
RCSVM,0.3319327731092437,0.49842271293375395,0.07,476.0,
RANDOM,0.505,0.6710963455149501,0.07,,
RGCN_GAE,0.525,0.6885245901639344,0.07,,2.0
RGCN_GAE,0.575,0.7301587301587301,0.07,,3.0
RGCN_GAE,0.54,0.7012987012987013,0.07,,4.0
RGCN_GAE,0.605,0.7538940809968847,0.07,,5.0
RLP_PUL,0.535,0.6970684039087948,0.07,,
GCN_GAE,0.455,0.6254295532646048,0.07,,
CCRNE,0.46,0.6301369863013698,0.08,200.0,
MCLS,0.545,0.7055016181229773,0.08,200.0,
LP_PUL,0.48,0.6486486486486487,0.08,200.0,
PU_LP,0.48598130841121495,0.6540880503144654,0.08,107.0,
RCSVM,0.37992831541218636,0.5506493506493506,0.08,558.0,
RANDOM,0.52,0.6842105263157895,0.08,,
RGCN_GAE,0.51,0.6754966887417219,0.08,,2.0
RGCN_GAE,0.51,0.6754966887417219,0.08,,3.0
RGCN_GAE,0.51,0.6754966887417219,0.08,,4.0
RGCN_GAE,0.535,0.6970684039087948,0.08,,5.0
RLP_PUL,0.555,0.7138263665594855,0.08,,
GCN_GAE,0.5,0.6666666666666666,0.08,,
CCRNE,0.505,0.6710963455149501,0.09,200.0,
MCLS,0.575,0.7301587301587301,0.09,200.0,
LP_PUL,0.495,0.6622073578595318,0.09,200.0,
PU_LP,0.5166666666666667,0.6813186813186813,0.09,120.0,
RCSVM,0.3754189944134078,0.545897644191714,0.09,895.0,
RANDOM,0.51,0.6754966887417219,0.09,,
RGCN_GAE,0.565,0.7220447284345048,0.09,,2.0
RGCN_GAE,0.58,0.7341772151898734,0.09,,3.0
RGCN_GAE,0.535,0.6970684039087948,0.09,,4.0
RGCN_GAE,0.565,0.7220447284345048,0.09,,5.0
RLP_PUL,0.535,0.6970684039087948,0.09,,
GCN_GAE,0.475,0.6440677966101694,0.09,,
CCRNE,0.505,0.6710963455149501,0.1,200.0,
MCLS,0.555,0.7138263665594855,0.1,200.0,
LP_PUL,0.515,0.6798679867986799,0.1,200.0,
PU_LP,0.5111111111111111,0.6764705882352942,0.1,135.0,
RCSVM,0.4116541353383459,0.5832223701731025,0.1,532.0,
RANDOM,0.495,0.6622073578595318,0.1,,
RGCN_GAE,0.59,0.7421383647798742,0.1,,2.0
RGCN_GAE,0.62,0.7654320987654321,0.1,,3.0
RGCN_GAE,0.62,0.7654320987654321,0.1,,4.0
RGCN_GAE,0.555,0.7138263665594855,0.1,,5.0
RLP_PUL,0.55,0.7096774193548387,0.1,,
GCN_GAE,0.49,0.6577181208053692,0.1,,
CCRNE,0.53,0.6928104575163399,0.11,200.0,
MCLS,0.475,0.6440677966101694,0.11,200.0,
LP_PUL,0.495,0.6622073578595318,0.11,200.0,
PU_LP,0.5202702702702703,0.6844444444444444,0.11,148.0,
RCSVM,0.3806343906510851,0.5513905683192262,0.11,599.0,
RANDOM,0.49,0.6577181208053692,0.11,,
RGCN_GAE,0.625,0.7692307692307693,0.11,,2.0
RGCN_GAE,0.58,0.7341772151898734,0.11,,3.0
RGCN_GAE,0.59,0.7421383647798742,0.11,,4.0
RGCN_GAE,0.555,0.7138263665594855,0.11,,5.0
RLP_PUL,0.55,0.7096774193548387,0.11,,
GCN_GAE,0.51,0.6754966887417219,0.11,,
CCRNE,0.48,0.6486486486486487,0.12,200.0,
MCLS,0.475,0.6440677966101694,0.12,200.0,
LP_PUL,0.52,0.6842105263157895,0.12,200.0,
PU_LP,0.49382716049382713,0.6611570247933884,0.12,162.0,
RCSVM,0.4061224489795918,0.5776487663280117,0.12,490.0,
RANDOM,0.575,0.7301587301587301,0.12,,
RGCN_GAE,0.545,0.7055016181229773,0.12,,2.0
RGCN_GAE,0.545,0.7055016181229773,0.12,,3.0
RGCN_GAE,0.5,0.6666666666666666,0.12,,4.0
RGCN_GAE,0.565,0.7220447284345048,0.12,,5.0
RLP_PUL,0.545,0.7055016181229773,0.12,,
GCN_GAE,0.52,0.6842105263157895,0.12,,
CCRNE,0.51,0.6754966887417219,0.13,200.0,
MCLS,0.53,0.6928104575163399,0.13,200.0,
LP_PUL,0.535,0.6970684039087948,0.13,200.0,
PU_LP,0.48,0.6486486486486487,0.13,175.0,
RCSVM,0.44047619047619047,0.6115702479338843,0.13,252.0,
RANDOM,0.525,0.6885245901639344,0.13,,
RGCN_GAE,0.565,0.7220447284345048,0.13,,2.0
RGCN_GAE,0.565,0.7220447284345048,0.13,,3.0
RGCN_GAE,0.56,0.717948717948718,0.13,,4.0
RGCN_GAE,0.53,0.6928104575163399,0.13,,5.0
RLP_PUL,0.545,0.7055016181229773,0.13,,
GCN_GAE,0.52,0.6842105263157895,0.13,,
CCRNE,0.53,0.6928104575163399,0.14,200.0,
MCLS,0.52,0.6842105263157895,0.14,200.0,
LP_PUL,0.535,0.6970684039087948,0.14,200.0,
PU_LP,0.5291005291005291,0.6920415224913494,0.14,189.0,
RCSVM,0.32456140350877194,0.4900662251655629,0.14,570.0,
RANDOM,0.42,0.5915492957746479,0.14,,
RGCN_GAE,0.61,0.7577639751552795,0.14,,2.0
RGCN_GAE,0.59,0.7421383647798742,0.14,,3.0
RGCN_GAE,0.565,0.7220447284345048,0.14,,4.0
RGCN_GAE,0.545,0.7055016181229773,0.14,,5.0
RLP_PUL,0.57,0.7261146496815286,0.14,,
GCN_GAE,0.49,0.6577181208053692,0.14,,
CCRNE,0.525,0.6885245901639344,0.15,200.0,
MCLS,0.51,0.6754966887417219,0.15,200.0,
LP_PUL,0.525,0.6885245901639344,0.15,200.0,
PU_LP,0.5346534653465347,0.6967741935483871,0.15,202.0,
RCSVM,0.4111310592459605,0.5826972010178118,0.15,557.0,
RANDOM,0.47,0.6394557823129252,0.15,,
RGCN_GAE,0.63,0.7730061349693251,0.15,,2.0
RGCN_GAE,0.6,0.75,0.15,,3.0
RGCN_GAE,0.55,0.7096774193548387,0.15,,4.0
RGCN_GAE,0.575,0.7301587301587301,0.15,,5.0
RLP_PUL,0.625,0.7692307692307693,0.15,,
GCN_GAE,0.485,0.6531986531986532,0.15,,
CCRNE,0.56,0.717948717948718,0.16,200.0,
MCLS,0.555,0.7138263665594855,0.16,200.0,
LP_PUL,0.545,0.7055016181229773,0.16,200.0,
PU_LP,0.543778801843318,0.7044776119402985,0.16,217.0,
RCSVM,0.3270321361058601,0.4928774928774929,0.16,529.0,
RANDOM,0.495,0.6622073578595318,0.16,,
RGCN_GAE,0.605,0.7538940809968847,0.16,,2.0
RGCN_GAE,0.665,0.7987987987987988,0.16,,3.0
RGCN_GAE,0.61,0.7577639751552795,0.16,,4.0
RGCN_GAE,0.58,0.7341772151898734,0.16,,5.0
RLP_PUL,0.55,0.7096774193548387,0.16,,
GCN_GAE,0.495,0.6622073578595318,0.16,,
CCRNE,0.5,0.6666666666666666,0.17,200.0,
MCLS,0.525,0.6885245901639344,0.17,200.0,
LP_PUL,0.545,0.7055016181229773,0.17,200.0,
PU_LP,0.49130434782608695,0.6588921282798834,0.17,230.0,
RCSVM,0.35443037974683544,0.5233644859813084,0.17,553.0,
RANDOM,0.49,0.6577181208053692,0.17,,
RGCN_GAE,0.585,0.7381703470031545,0.17,,2.0
RGCN_GAE,0.56,0.717948717948718,0.17,,3.0
RGCN_GAE,0.55,0.7096774193548387,0.17,,4.0
RGCN_GAE,0.52,0.6842105263157895,0.17,,5.0
RLP_PUL,0.56,0.717948717948718,0.17,,
GCN_GAE,0.495,0.6622073578595318,0.17,,
CCRNE,0.51,0.6754966887417219,0.18,200.0,
MCLS,0.52,0.6842105263157895,0.18,200.0,
LP_PUL,0.535,0.6970684039087948,0.18,200.0,
PU_LP,0.5267489711934157,0.6900269541778976,0.18,243.0,
RCSVM,0.35714285714285715,0.5263157894736842,0.18,392.0,
RANDOM,0.5,0.6666666666666666,0.18,,
RGCN_GAE,0.59,0.7421383647798742,0.18,,2.0
RGCN_GAE,0.59,0.7421383647798742,0.18,,3.0
RGCN_GAE,0.535,0.6970684039087948,0.18,,4.0
RGCN_GAE,0.535,0.6970684039087948,0.18,,5.0
RLP_PUL,0.55,0.7096774193548387,0.18,,
GCN_GAE,0.475,0.6440677966101694,0.18,,
CCRNE,0.535,0.6970684039087948,0.19,200.0,
MCLS,0.545,0.7055016181229773,0.19,200.0,
LP_PUL,0.52,0.6842105263157895,0.19,200.0,
PU_LP,0.5252918287937743,0.6887755102040817,0.19,257.0,
RCSVM,0.38461538461538464,0.5555555555555556,0.19,338.0,
RANDOM,0.44,0.6111111111111112,0.19,,
RGCN_GAE,0.575,0.7301587301587301,0.19,,2.0
RGCN_GAE,0.6,0.75,0.19,,3.0
RGCN_GAE,0.53,0.6928104575163399,0.19,,4.0
RGCN_GAE,0.52,0.6842105263157895,0.19,,5.0
RLP_PUL,0.575,0.7301587301587301,0.19,,
