model,acc,f1,P,neg,L
RANDOM,0.77,0.8700564971751412,0.05,,
RGCN_GAE,0.935,0.9664082687338501,0.05,,2.0
RGCN_GAE,0.885,0.9389920424403183,0.05,,3.0
RGCN_GAE,0.895,0.9445910290237467,0.05,,4.0
RGCN_GAE,0.895,0.9445910290237467,0.05,,5.0
RLP_PUL,0.85,0.918918918918919,0.05,,
GCN_GAE,0.795,0.8857938718662952,0.05,,
CCRNE,0.85,0.918918918918919,0.06,200.0,
MCLS,0.845,0.9159891598915989,0.06,200.0,
LP_PUL,0.835,0.9100817438692098,0.06,200.0,
PU_LP,0.803030303030303,0.8907563025210085,0.06,132.0,
RCSVM,0.6224756474221905,0.7673158588373115,0.06,4209.0,
RANDOM,0.755,0.8603988603988604,0.06,,
RGCN_GAE,0.925,0.961038961038961,0.06,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.06,,3.0
RGCN_GAE,0.875,0.9333333333333333,0.06,,4.0
RGCN_GAE,0.915,0.9556135770234987,0.06,,5.0
RLP_PUL,0.875,0.9333333333333333,0.06,,
GCN_GAE,0.79,0.88268156424581,0.06,,
CCRNE,0.815,0.8980716253443526,0.07,200.0,
MCLS,0.9,0.9473684210526315,0.07,200.0,
LP_PUL,0.85,0.918918918918919,0.07,200.0,
PU_LP,0.7987012987012987,0.8880866425992779,0.07,154.0,
RCSVM,0.5642475651900722,0.7214300060253063,0.07,3183.0,
RANDOM,0.72,0.8372093023255814,0.07,,
RGCN_GAE,0.95,0.9743589743589743,0.07,,2.0
RGCN_GAE,0.885,0.9389920424403183,0.07,,3.0
RGCN_GAE,0.9,0.9473684210526315,0.07,,4.0
RGCN_GAE,0.845,0.9159891598915989,0.07,,5.0
RLP_PUL,0.845,0.9159891598915989,0.07,,
GCN_GAE,0.82,0.9010989010989011,0.07,,
CCRNE,0.815,0.8980716253443526,0.08,200.0,
MCLS,0.895,0.9445910290237467,0.08,200.0,
LP_PUL,0.825,0.9041095890410958,0.08,200.0,
PU_LP,0.7954545454545454,0.8860759493670886,0.08,176.0,
RCSVM,0.5671641791044776,0.7238095238095238,0.08,3283.0,
RANDOM,0.765,0.8668555240793201,0.08,,
RGCN_GAE,0.95,0.9743589743589743,0.08,,2.0
RGCN_GAE,0.89,0.9417989417989417,0.08,,3.0
RGCN_GAE,0.905,0.9501312335958005,0.08,,4.0
RGCN_GAE,0.845,0.9159891598915989,0.08,,5.0
RLP_PUL,0.87,0.93048128342246,0.08,,
GCN_GAE,0.8,0.8888888888888888,0.08,,
CCRNE,0.78,0.8764044943820225,0.09,200.0,
MCLS,0.885,0.9389920424403183,0.09,200.0,
LP_PUL,0.815,0.8980716253443526,0.09,200.0,
PU_LP,0.7727272727272727,0.8717948717948718,0.09,198.0,
RCSVM,0.600221177771634,0.7501727712508639,0.09,3617.0,
RANDOM,0.83,0.907103825136612,0.09,,
RGCN_GAE,0.945,0.9717223650385605,0.09,,2.0
RGCN_GAE,0.865,0.9276139410187667,0.09,,3.0
RGCN_GAE,0.84,0.9130434782608695,0.09,,4.0
RGCN_GAE,0.88,0.9361702127659575,0.09,,5.0
RLP_PUL,0.87,0.93048128342246,0.09,,
GCN_GAE,0.825,0.9041095890410958,0.09,,
CCRNE,0.805,0.8919667590027701,0.1,200.0,
MCLS,0.875,0.9333333333333333,0.1,200.0,
LP_PUL,0.84,0.9130434782608695,0.1,200.0,
PU_LP,0.7737556561085973,0.8724489795918368,0.1,221.0,
RCSVM,0.5875299760191847,0.7401812688821753,0.1,3336.0,
RANDOM,0.805,0.8919667590027701,0.1,,
RGCN_GAE,0.93,0.9637305699481865,0.1,,2.0
RGCN_GAE,0.88,0.9361702127659575,0.1,,3.0
RGCN_GAE,0.88,0.9361702127659575,0.1,,4.0
RGCN_GAE,0.895,0.9445910290237467,0.1,,5.0
RLP_PUL,0.865,0.9276139410187667,0.1,,
GCN_GAE,0.775,0.8732394366197183,0.1,,
CCRNE,0.81,0.8950276243093923,0.11,200.0,
MCLS,0.84,0.9130434782608695,0.11,200.0,
LP_PUL,0.825,0.9041095890410958,0.11,200.0,
PU_LP,0.7860082304526749,0.880184331797235,0.11,243.0,
RCSVM,0.5681683461766449,0.7246267246267246,0.11,3374.0,
RANDOM,0.785,0.8795518207282913,0.11,,
RGCN_GAE,0.98,0.98989898989899,0.11,,2.0
RGCN_GAE,0.93,0.9637305699481865,0.11,,3.0
RGCN_GAE,0.885,0.9389920424403183,0.11,,4.0
RGCN_GAE,0.87,0.93048128342246,0.11,,5.0
RLP_PUL,0.85,0.918918918918919,0.11,,
GCN_GAE,0.775,0.8732394366197183,0.11,,
CCRNE,0.835,0.9100817438692098,0.12,200.0,
MCLS,0.84,0.9130434782608695,0.12,200.0,
LP_PUL,0.835,0.9100817438692098,0.12,200.0,
PU_LP,0.7962264150943397,0.8865546218487395,0.12,265.0,
RCSVM,0.5941375422773394,0.7454031117397454,0.12,3548.0,
RANDOM,0.755,0.8603988603988604,0.12,,
RGCN_GAE,0.94,0.9690721649484536,0.12,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.12,,3.0
RGCN_GAE,0.89,0.9417989417989417,0.12,,4.0
RGCN_GAE,0.85,0.918918918918919,0.12,,5.0
RLP_PUL,0.86,0.9247311827956989,0.12,,
GCN_GAE,0.79,0.88268156424581,0.12,,
CCRNE,0.845,0.9159891598915989,0.13,200.0,
MCLS,0.84,0.9130434782608695,0.13,200.0,
LP_PUL,0.83,0.907103825136612,0.13,200.0,
PU_LP,0.8083623693379791,0.8940269749518305,0.13,287.0,
RCSVM,0.6391780090739259,0.7798762618039726,0.13,3747.0,
RANDOM,0.78,0.8764044943820225,0.13,,
RGCN_GAE,0.935,0.9664082687338501,0.13,,2.0
RGCN_GAE,0.925,0.961038961038961,0.13,,3.0
RGCN_GAE,0.905,0.9501312335958005,0.13,,4.0
RGCN_GAE,0.86,0.9247311827956989,0.13,,5.0
RLP_PUL,0.88,0.9361702127659575,0.13,,
GCN_GAE,0.775,0.8732394366197183,0.13,,
CCRNE,0.83,0.907103825136612,0.14,200.0,
MCLS,0.895,0.9445910290237467,0.14,200.0,
LP_PUL,0.84,0.9130434782608695,0.14,200.0,
PU_LP,0.8090614886731392,0.8944543828264758,0.14,309.0,
RCSVM,0.6030957943925234,0.752413918746584,0.14,3424.0,
RANDOM,0.77,0.8700564971751412,0.14,,
RGCN_GAE,0.97,0.9847715736040609,0.14,,2.0
RGCN_GAE,0.87,0.93048128342246,0.14,,3.0
RGCN_GAE,0.855,0.921832884097035,0.14,,4.0
RGCN_GAE,0.875,0.9333333333333333,0.14,,5.0
RLP_PUL,0.88,0.9361702127659575,0.14,,
GCN_GAE,0.82,0.9010989010989011,0.14,,
CCRNE,0.845,0.9159891598915989,0.15,200.0,
MCLS,0.885,0.9389920424403183,0.15,200.0,
LP_PUL,0.845,0.9159891598915989,0.15,200.0,
PU_LP,0.8036253776435045,0.8911222780569514,0.15,331.0,
RCSVM,0.5930057280675309,0.7445117335352006,0.15,3317.0,
RANDOM,0.74,0.8505747126436781,0.15,,
RGCN_GAE,0.935,0.9664082687338501,0.15,,2.0
RGCN_GAE,0.925,0.961038961038961,0.15,,3.0
RGCN_GAE,0.82,0.9010989010989011,0.15,,4.0
RGCN_GAE,0.85,0.918918918918919,0.15,,5.0
RLP_PUL,0.86,0.9247311827956989,0.15,,
GCN_GAE,0.81,0.8950276243093923,0.15,,
CCRNE,0.81,0.8950276243093923,0.16,200.0,
MCLS,0.84,0.9130434782608695,0.16,200.0,
LP_PUL,0.855,0.921832884097035,0.16,200.0,
PU_LP,0.8045325779036827,0.8916797488226059,0.16,353.0,
RCSVM,0.6301006889242183,0.7730819245773732,0.16,3774.0,
RANDOM,0.685,0.8130563798219584,0.16,,
RGCN_GAE,0.925,0.961038961038961,0.16,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.16,,3.0
RGCN_GAE,0.835,0.9100817438692098,0.16,,4.0
RGCN_GAE,0.88,0.9361702127659575,0.16,,5.0
RLP_PUL,0.91,0.9528795811518325,0.16,,
GCN_GAE,0.83,0.907103825136612,0.16,,
CCRNE,0.805,0.8919667590027701,0.17,200.0,
MCLS,0.895,0.9445910290237467,0.17,200.0,
LP_PUL,0.86,0.9247311827956989,0.17,200.0,
PU_LP,0.7973333333333333,0.887240356083086,0.17,375.0,
RCSVM,0.616662129049823,0.7628831256315257,0.17,3673.0,
RANDOM,0.78,0.8764044943820225,0.17,,
RGCN_GAE,0.935,0.9664082687338501,0.17,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.17,,3.0
RGCN_GAE,0.915,0.9556135770234987,0.17,,4.0
RGCN_GAE,0.84,0.9130434782608695,0.17,,5.0
RLP_PUL,0.89,0.9417989417989417,0.17,,
GCN_GAE,0.835,0.9100817438692098,0.17,,
CCRNE,0.815,0.8980716253443526,0.18,200.0,
MCLS,0.84,0.9130434782608695,0.18,200.0,
LP_PUL,0.835,0.9100817438692098,0.18,200.0,
PU_LP,0.7984886649874056,0.8879551820728291,0.18,397.0,
RCSVM,0.6067641157924907,0.7552622190510168,0.18,3489.0,
RANDOM,0.7,0.8235294117647058,0.18,,
RGCN_GAE,0.945,0.9717223650385605,0.18,,2.0
RGCN_GAE,0.875,0.9333333333333333,0.18,,3.0
RGCN_GAE,0.885,0.9389920424403183,0.18,,4.0
RGCN_GAE,0.85,0.918918918918919,0.18,,5.0
RLP_PUL,0.875,0.9333333333333333,0.18,,
GCN_GAE,0.82,0.9010989010989011,0.18,,
CCRNE,0.83,0.907103825136612,0.19,200.0,
MCLS,0.87,0.93048128342246,0.19,200.0,
LP_PUL,0.87,0.93048128342246,0.19,200.0,
PU_LP,0.7995226730310262,0.8885941644562334,0.19,419.0,
RCSVM,0.5902543671467975,0.7423395644632877,0.19,3263.0,
RANDOM,0.76,0.8636363636363636,0.19,,
RGCN_GAE,0.95,0.9743589743589743,0.19,,2.0
RGCN_GAE,0.88,0.9361702127659575,0.19,,3.0
RGCN_GAE,0.875,0.9333333333333333,0.19,,4.0
RGCN_GAE,0.86,0.9247311827956989,0.19,,5.0
RLP_PUL,0.895,0.9445910290237467,0.19,,
GCN_GAE,0.78,0.8764044943820225,0.19,,
CCRNE,0.82,0.9010989010989011,0.2,200.0,
MCLS,0.89,0.9417989417989417,0.2,200.0,
LP_PUL,0.85,0.918918918918919,0.2,200.0,
PU_LP,0.8036117381489842,0.8911138923654568,0.2,443.0,
RCSVM,0.5738087304231922,0.7291975439339403,0.2,3001.0,
RANDOM,0.775,0.8732394366197183,0.2,,
RGCN_GAE,0.92,0.9583333333333334,0.2,,2.0
RGCN_GAE,0.875,0.9333333333333333,0.2,,3.0
RGCN_GAE,0.85,0.918918918918919,0.2,,4.0
RGCN_GAE,0.815,0.8980716253443526,0.2,,5.0
RLP_PUL,0.895,0.9445910290237467,0.2,,
GCN_GAE,0.8,0.8888888888888888,0.2,,
CCRNE,0.8,0.8888888888888888,0.21,200.0,
MCLS,0.835,0.9100817438692098,0.21,200.0,
LP_PUL,0.855,0.921832884097035,0.21,200.0,
PU_LP,0.8064516129032258,0.8928571428571429,0.21,465.0,
RCSVM,0.5887297633872977,0.7411326670585929,0.21,3212.0,
RANDOM,0.75,0.8571428571428571,0.21,,
RGCN_GAE,0.945,0.9717223650385605,0.21,,2.0
RGCN_GAE,0.82,0.9010989010989011,0.21,,3.0
RGCN_GAE,0.845,0.9159891598915989,0.21,,4.0
RGCN_GAE,0.825,0.9041095890410958,0.21,,5.0
RLP_PUL,0.885,0.9389920424403183,0.21,,
GCN_GAE,0.81,0.8950276243093923,0.21,,
CCRNE,0.825,0.9041095890410958,0.22,200.0,
MCLS,0.89,0.9417989417989417,0.22,200.0,
LP_PUL,0.85,0.918918918918919,0.22,200.0,
PU_LP,0.8439425051334702,0.9153674832962138,0.22,487.0,
RCSVM,0.612089914945322,0.7593744111550782,0.22,3292.0,
RANDOM,0.73,0.8439306358381503,0.22,,
RGCN_GAE,0.945,0.9717223650385605,0.22,,2.0
RGCN_GAE,0.875,0.9333333333333333,0.22,,3.0
RGCN_GAE,0.84,0.9130434782608695,0.22,,4.0
RGCN_GAE,0.86,0.9247311827956989,0.22,,5.0
RLP_PUL,0.91,0.9528795811518325,0.22,,
GCN_GAE,0.85,0.918918918918919,0.22,,
CCRNE,0.805,0.8919667590027701,0.23,200.0,
MCLS,0.895,0.9445910290237467,0.23,200.0,
LP_PUL,0.85,0.918918918918919,0.23,200.0,
PU_LP,0.8055009823182712,0.8922742110990207,0.23,509.0,
RCSVM,0.6038083538083538,0.7529682114132517,0.23,3256.0,
RANDOM,0.745,0.8538681948424068,0.23,,
RGCN_GAE,0.95,0.9743589743589743,0.23,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.23,,3.0
RGCN_GAE,0.85,0.918918918918919,0.23,,4.0
RGCN_GAE,0.87,0.93048128342246,0.23,,5.0
RLP_PUL,0.915,0.9556135770234987,0.23,,
GCN_GAE,0.845,0.9159891598915989,0.23,,
CCRNE,0.86,0.9247311827956989,0.24,200.0,
MCLS,0.845,0.9159891598915989,0.24,200.0,
LP_PUL,0.88,0.9361702127659575,0.24,200.0,
PU_LP,0.8229755178907722,0.9028925619834711,0.24,531.0,
RCSVM,0.6267857142857143,0.7705817782656421,0.24,3360.0,
RANDOM,0.715,0.8338192419825073,0.24,,
RGCN_GAE,0.915,0.9556135770234987,0.24,,2.0
RGCN_GAE,0.89,0.9417989417989417,0.24,,3.0
RGCN_GAE,0.83,0.907103825136612,0.24,,4.0
RGCN_GAE,0.87,0.93048128342246,0.24,,5.0
RLP_PUL,0.895,0.9445910290237467,0.24,,
GCN_GAE,0.825,0.9041095890410958,0.24,,
CCRNE,0.865,0.9276139410187667,0.25,200.0,
MCLS,0.885,0.9389920424403183,0.25,200.0,
LP_PUL,0.85,0.918918918918919,0.25,200.0,
PU_LP,0.810126582278481,0.8951048951048951,0.25,553.0,
RCSVM,0.6312572759022119,0.7739518287243533,0.25,3436.0,
RANDOM,0.74,0.8505747126436781,0.25,,
RGCN_GAE,0.905,0.9501312335958005,0.25,,2.0
RGCN_GAE,0.895,0.9445910290237467,0.25,,3.0
RGCN_GAE,0.845,0.9159891598915989,0.25,,4.0
RGCN_GAE,0.84,0.9130434782608695,0.25,,5.0
RLP_PUL,0.9,0.9473684210526315,0.25,,
GCN_GAE,0.8,0.8888888888888888,0.25,,
CCRNE,0.785,0.8795518207282913,0.01,200.0,
MCLS,0.835,0.9100817438692098,0.01,200.0,
LP_PUL,0.805,0.8919667590027701,0.01,200.0,
PU_LP,0.9090909090909091,0.9523809523809523,0.01,22.0,
RCSVM,0.6252749938890246,0.7694390133854715,0.01,4091.0,
RANDOM,0.795,0.8857938718662952,0.01,,
RGCN_GAE,0.915,0.9556135770234987,0.01,,2.0
RGCN_GAE,0.85,0.918918918918919,0.01,,3.0
RGCN_GAE,0.855,0.921832884097035,0.01,,4.0
RGCN_GAE,0.88,0.9361702127659575,0.01,,5.0
RLP_PUL,0.805,0.8919667590027701,0.01,,
GCN_GAE,0.76,0.8636363636363636,0.01,,
CCRNE,0.805,0.8919667590027701,0.02,200.0,
MCLS,0.91,0.9528795811518325,0.02,200.0,
LP_PUL,0.805,0.8919667590027701,0.02,200.0,
PU_LP,0.7272727272727273,0.8421052631578947,0.02,44.0,
RCSVM,0.6019363762102351,0.7515109652909687,0.02,3615.0,
RANDOM,0.785,0.8795518207282913,0.02,,
RGCN_GAE,0.945,0.9717223650385605,0.02,,2.0
RGCN_GAE,0.855,0.921832884097035,0.02,,3.0
RGCN_GAE,0.895,0.9445910290237467,0.02,,4.0
RGCN_GAE,0.845,0.9159891598915989,0.02,,5.0
RLP_PUL,0.82,0.9010989010989011,0.02,,
GCN_GAE,0.775,0.8732394366197183,0.02,,
CCRNE,0.79,0.88268156424581,0.03,200.0,
MCLS,0.84,0.9130434782608695,0.03,200.0,
LP_PUL,0.82,0.9010989010989011,0.03,200.0,
PU_LP,0.7424242424242424,0.8521739130434782,0.03,66.0,
RCSVM,0.5894057542350094,0.7416680764676028,0.03,3719.0,
RANDOM,0.76,0.8636363636363636,0.03,,
RGCN_GAE,0.925,0.961038961038961,0.03,,2.0
RGCN_GAE,0.915,0.9556135770234987,0.03,,3.0
RGCN_GAE,0.905,0.9501312335958005,0.03,,4.0
RGCN_GAE,0.87,0.93048128342246,0.03,,5.0
RLP_PUL,0.845,0.9159891598915989,0.03,,
GCN_GAE,0.795,0.8857938718662952,0.03,,
CCRNE,0.78,0.8764044943820225,0.04,200.0,
MCLS,0.77,0.8700564971751412,0.04,200.0,
LP_PUL,0.805,0.8919667590027701,0.04,200.0,
PU_LP,0.75,0.8571428571428571,0.04,88.0,
RCSVM,0.5711218464841653,0.7270242569183464,0.04,3726.0,
RANDOM,0.785,0.8795518207282913,0.04,,
RGCN_GAE,0.94,0.9690721649484536,0.04,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.04,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.04,,4.0
RGCN_GAE,0.86,0.9247311827956989,0.04,,5.0
RLP_PUL,0.825,0.9041095890410958,0.04,,
GCN_GAE,0.81,0.8950276243093923,0.04,,
CCRNE,0.82,0.9010989010989011,0.05,200.0,
MCLS,0.83,0.907103825136612,0.05,200.0,
LP_PUL,0.82,0.9010989010989011,0.05,200.0,
PU_LP,0.7727272727272727,0.8717948717948718,0.05,110.0,
RCSVM,0.5987542174928627,0.749025974025974,0.05,3853.0,
RANDOM,0.795,0.8857938718662952,0.05,,
RGCN_GAE,0.935,0.9664082687338501,0.05,,2.0
RGCN_GAE,0.9,0.9473684210526315,0.05,,3.0
RGCN_GAE,0.88,0.9361702127659575,0.05,,4.0
RGCN_GAE,0.855,0.921832884097035,0.05,,5.0
RLP_PUL,0.83,0.907103825136612,0.05,,
GCN_GAE,0.765,0.8668555240793201,0.05,,
CCRNE,0.805,0.8919667590027701,0.06,200.0,
MCLS,0.85,0.918918918918919,0.06,200.0,
LP_PUL,0.81,0.8950276243093923,0.06,200.0,
PU_LP,0.7878787878787878,0.8813559322033898,0.06,132.0,
RCSVM,0.5563689604685212,0.7149576669802445,0.06,3415.0,
RANDOM,0.785,0.8795518207282913,0.06,,
RGCN_GAE,0.935,0.9664082687338501,0.06,,2.0
RGCN_GAE,0.96,0.9795918367346939,0.06,,3.0
RGCN_GAE,0.905,0.9501312335958005,0.06,,4.0
RGCN_GAE,0.895,0.9445910290237467,0.06,,5.0
RLP_PUL,0.85,0.918918918918919,0.06,,
GCN_GAE,0.775,0.8732394366197183,0.06,,
CCRNE,0.785,0.8795518207282913,0.07,200.0,
MCLS,0.835,0.9100817438692098,0.07,200.0,
LP_PUL,0.815,0.8980716253443526,0.07,200.0,
PU_LP,0.7857142857142857,0.88,0.07,154.0,
RCSVM,0.5730208631037439,0.7285610465116279,0.07,3499.0,
RANDOM,0.745,0.8538681948424068,0.07,,
RGCN_GAE,0.95,0.9743589743589743,0.07,,2.0
RGCN_GAE,0.885,0.9389920424403183,0.07,,3.0
RGCN_GAE,0.87,0.93048128342246,0.07,,4.0
RGCN_GAE,0.87,0.93048128342246,0.07,,5.0
RLP_PUL,0.83,0.907103825136612,0.07,,
GCN_GAE,0.8,0.8888888888888888,0.07,,
CCRNE,0.805,0.8919667590027701,0.08,200.0,
MCLS,0.81,0.8950276243093923,0.08,200.0,
LP_PUL,0.83,0.907103825136612,0.08,200.0,
PU_LP,0.7897727272727273,0.8825396825396825,0.08,176.0,
RCSVM,0.5627743634767339,0.7202247191011236,0.08,3417.0,
RANDOM,0.76,0.8636363636363636,0.08,,
RGCN_GAE,0.955,0.9769820971867008,0.08,,2.0
RGCN_GAE,0.925,0.961038961038961,0.08,,3.0
RGCN_GAE,0.89,0.9417989417989417,0.08,,4.0
RGCN_GAE,0.84,0.9130434782608695,0.08,,5.0
RLP_PUL,0.835,0.9100817438692098,0.08,,
GCN_GAE,0.81,0.8950276243093923,0.08,,
CCRNE,0.795,0.8857938718662952,0.09,200.0,
MCLS,0.795,0.8857938718662952,0.09,200.0,
LP_PUL,0.835,0.9100817438692098,0.09,200.0,
PU_LP,0.7575757575757576,0.8620689655172413,0.09,198.0,
RCSVM,0.5670374707259953,0.7237063328974407,0.09,3416.0,
RANDOM,0.77,0.8700564971751412,0.09,,
RGCN_GAE,0.97,0.9847715736040609,0.09,,2.0
RGCN_GAE,0.92,0.9583333333333334,0.09,,3.0
RGCN_GAE,0.905,0.9501312335958005,0.09,,4.0
RGCN_GAE,0.91,0.9528795811518325,0.09,,5.0
RLP_PUL,0.85,0.918918918918919,0.09,,
GCN_GAE,0.805,0.8919667590027701,0.09,,
CCRNE,0.81,0.8950276243093923,0.1,200.0,
MCLS,0.845,0.9159891598915989,0.1,200.0,
LP_PUL,0.84,0.9130434782608695,0.1,200.0,
PU_LP,0.8054298642533937,0.8922305764411027,0.1,221.0,
RCSVM,0.5824787576911807,0.7361599703758563,0.1,3413.0,
RANDOM,0.79,0.88268156424581,0.1,,
RGCN_GAE,0.965,0.9821882951653944,0.1,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.1,,3.0
RGCN_GAE,0.9,0.9473684210526315,0.1,,4.0
RGCN_GAE,0.83,0.907103825136612,0.1,,5.0
RLP_PUL,0.875,0.9333333333333333,0.1,,
GCN_GAE,0.815,0.8980716253443526,0.1,,
CCRNE,0.82,0.9010989010989011,0.11,200.0,
MCLS,0.845,0.9159891598915989,0.11,200.0,
LP_PUL,0.81,0.8950276243093923,0.11,200.0,
PU_LP,0.7860082304526749,0.880184331797235,0.11,243.0,
RCSVM,0.5580143540669856,0.7163147792706334,0.11,3344.0,
RANDOM,0.735,0.8472622478386167,0.11,,
RGCN_GAE,0.905,0.9501312335958005,0.11,,2.0
RGCN_GAE,0.89,0.9417989417989417,0.11,,3.0
RGCN_GAE,0.865,0.9276139410187667,0.11,,4.0
RGCN_GAE,0.85,0.918918918918919,0.11,,5.0
RLP_PUL,0.85,0.918918918918919,0.11,,
GCN_GAE,0.8,0.8888888888888888,0.11,,
CCRNE,0.815,0.8980716253443526,0.12,200.0,
MCLS,0.835,0.9100817438692098,0.12,200.0,
LP_PUL,0.84,0.9130434782608695,0.12,200.0,
PU_LP,0.7924528301886793,0.8842105263157894,0.12,265.0,
RCSVM,0.6047682119205298,0.7537140970617365,0.12,3775.0,
RANDOM,0.79,0.88268156424581,0.12,,
RGCN_GAE,0.93,0.9637305699481865,0.12,,2.0
RGCN_GAE,0.9,0.9473684210526315,0.12,,3.0
RGCN_GAE,0.885,0.9389920424403183,0.12,,4.0
RGCN_GAE,0.83,0.907103825136612,0.12,,5.0
RLP_PUL,0.885,0.9389920424403183,0.12,,
GCN_GAE,0.78,0.8764044943820225,0.12,,
CCRNE,0.77,0.8700564971751412,0.13,200.0,
MCLS,0.84,0.9130434782608695,0.13,200.0,
LP_PUL,0.825,0.9041095890410958,0.13,200.0,
PU_LP,0.7909407665505227,0.8832684824902723,0.13,287.0,
RCSVM,0.5972965361869896,0.7478843441466855,0.13,3551.0,
RANDOM,0.74,0.8505747126436781,0.13,,
RGCN_GAE,0.955,0.9769820971867008,0.13,,2.0
RGCN_GAE,0.925,0.961038961038961,0.13,,3.0
RGCN_GAE,0.86,0.9247311827956989,0.13,,4.0
RGCN_GAE,0.835,0.9100817438692098,0.13,,5.0
RLP_PUL,0.91,0.9528795811518325,0.13,,
GCN_GAE,0.855,0.921832884097035,0.13,,
CCRNE,0.76,0.8636363636363636,0.14,200.0,
MCLS,0.85,0.918918918918919,0.14,200.0,
LP_PUL,0.845,0.9159891598915989,0.14,200.0,
PU_LP,0.8025889967637541,0.8904847396768402,0.14,309.0,
RCSVM,0.5758743331357439,0.7308632687605793,0.14,3374.0,
RANDOM,0.755,0.8603988603988604,0.14,,
RGCN_GAE,0.965,0.9821882951653944,0.14,,2.0
RGCN_GAE,0.915,0.9556135770234987,0.14,,3.0
RGCN_GAE,0.875,0.9333333333333333,0.14,,4.0
RGCN_GAE,0.87,0.93048128342246,0.14,,5.0
RLP_PUL,0.865,0.9276139410187667,0.14,,
GCN_GAE,0.82,0.9010989010989011,0.14,,
CCRNE,0.8,0.8888888888888888,0.15,200.0,
MCLS,0.895,0.9445910290237467,0.15,200.0,
LP_PUL,0.835,0.9100817438692098,0.15,200.0,
PU_LP,0.8126888217522659,0.8966666666666666,0.15,331.0,
RCSVM,0.5930034129692833,0.7445099089448313,0.15,3516.0,
RANDOM,0.755,0.8603988603988604,0.15,,
RGCN_GAE,0.9,0.9473684210526315,0.15,,2.0
RGCN_GAE,0.915,0.9556135770234987,0.15,,3.0
RGCN_GAE,0.825,0.9041095890410958,0.15,,4.0
RGCN_GAE,0.87,0.93048128342246,0.15,,5.0
RLP_PUL,0.895,0.9445910290237467,0.15,,
GCN_GAE,0.805,0.8919667590027701,0.15,,
CCRNE,0.825,0.9041095890410958,0.16,200.0,
MCLS,0.89,0.9417989417989417,0.16,200.0,
LP_PUL,0.825,0.9041095890410958,0.16,200.0,
PU_LP,0.7932011331444759,0.8846761453396524,0.16,353.0,
RCSVM,0.5796235434717658,0.7338755437866465,0.16,3347.0,
RANDOM,0.74,0.8505747126436781,0.16,,
RGCN_GAE,0.955,0.9769820971867008,0.16,,2.0
RGCN_GAE,0.91,0.9528795811518325,0.16,,3.0
RGCN_GAE,0.83,0.907103825136612,0.16,,4.0
RGCN_GAE,0.83,0.907103825136612,0.16,,5.0
RLP_PUL,0.89,0.9417989417989417,0.16,,
GCN_GAE,0.81,0.8950276243093923,0.16,,
CCRNE,0.805,0.8919667590027701,0.17,200.0,
MCLS,0.84,0.9130434782608695,0.17,200.0,
LP_PUL,0.85,0.918918918918919,0.17,200.0,
PU_LP,0.8026666666666666,0.8905325443786982,0.17,375.0,
RCSVM,0.6206486164831895,0.7659261979071048,0.17,3361.0,
RANDOM,0.715,0.8338192419825073,0.17,,
RGCN_GAE,0.915,0.9556135770234987,0.17,,2.0
RGCN_GAE,0.86,0.9247311827956989,0.17,,3.0
RGCN_GAE,0.84,0.9130434782608695,0.17,,4.0
RGCN_GAE,0.85,0.918918918918919,0.17,,5.0
RLP_PUL,0.87,0.93048128342246,0.17,,
GCN_GAE,0.765,0.8668555240793201,0.17,,
CCRNE,0.81,0.8950276243093923,0.18,200.0,
MCLS,0.78,0.8764044943820225,0.18,200.0,
LP_PUL,0.85,0.918918918918919,0.18,200.0,
PU_LP,0.7984886649874056,0.8879551820728291,0.18,397.0,
RCSVM,0.5914893617021276,0.7433155080213903,0.18,3290.0,
RANDOM,0.745,0.8538681948424068,0.18,,
RGCN_GAE,0.93,0.9637305699481865,0.18,,2.0
RGCN_GAE,0.885,0.9389920424403183,0.18,,3.0
RGCN_GAE,0.825,0.9041095890410958,0.18,,4.0
RGCN_GAE,0.86,0.9247311827956989,0.18,,5.0
RLP_PUL,0.9,0.9473684210526315,0.18,,
GCN_GAE,0.835,0.9100817438692098,0.18,,
CCRNE,0.81,0.8950276243093923,0.19,200.0,
MCLS,0.845,0.9159891598915989,0.19,200.0,
LP_PUL,0.82,0.9010989010989011,0.19,200.0,
PU_LP,0.7852028639618138,0.8796791443850267,0.19,419.0,
RCSVM,0.6075876049811758,0.755899837867051,0.19,3453.0,
RANDOM,0.765,0.8668555240793201,0.19,,
RGCN_GAE,0.965,0.9821882951653944,0.19,,2.0
RGCN_GAE,0.905,0.9501312335958005,0.19,,3.0
RGCN_GAE,0.83,0.907103825136612,0.19,,4.0
RGCN_GAE,0.865,0.9276139410187667,0.19,,5.0
RLP_PUL,0.93,0.9637305699481865,0.19,,
GCN_GAE,0.865,0.9276139410187667,0.19,,
CCRNE,0.815,0.8980716253443526,0.2,200.0,
MCLS,0.88,0.9361702127659575,0.2,200.0,
